No,Date,Time,Inlet TSS (mg/L),Inlet pH,Outlet TSS (mg/L),Outlet pH,Inlet Disch (m3/s),Dosis CL-80 (ppm),Timestamp,Kolom T1,Kolom T2,Kolom T3,Efisiensi_TSS,Delta_pH,Beban_TSS
4838,2026-03-07,18:00:00,1000.0,7.65,109.0,7.42,2.501,3.3320005331200853,2026-03-07 18:00:00,3.3320005331200853,3.3320005331200853,3.3320005331200853,89.1,-0.23000000000000043,2501.0
4839,2026-03-07,19:00:00,1052.0,7.4,107.0,7.62,2.501,3.3320005331200853,2026-03-07 19:00:00,3.3320005331200853,3.3320005331200853,3.3320005331200853,89.82889733840305,0.21999999999999975,2631.0519999999997
4840,2026-03-07,20:00:00,1066.0,7.48,113.0,7.58,2.501,3.3320005331200853,2026-03-07 20:00:00,3.3320005331200853,3.3320005331200853,3.3320005331200853,89.39962476547842,0.09999999999999964,2666.066
4841,2026-03-07,21:00:00,988.0,7.52,110.0,7.6,2.501,3.3320005331200853,2026-03-07 21:00:00,3.3320005331200853,3.3320005331200853,3.3320005331200853,88.8663967611336,0.08000000000000007,2470.988
4842,2026-03-07,22:00:00,1008.0,7.55,101.0,7.69,2.501,3.3320005331200853,2026-03-07 22:00:00,3.3320005331200853,3.3320005331200853,3.3320005331200853,89.98015873015873,0.14000000000000057,2521.008
4843,2026-03-07,23:00:00,996.0,7.51,97.0,7.64,2.458,3.3902902088418765,2026-03-07 23:00:00,3.3320005331200853,3.3320005331200853,3.3320005331200853,90.26104417670683,0.1299999999999999,2448.168
4869,2026-03-08,00:00:00,744.0,7.44,113.0,7.88,2.632,2.110773387369132,2026-03-08 00:00:00,3.3902902088418765,3.3320005331200853,3.3320005331200853,84.81182795698925,0.4399999999999995,1958.208
4870,2026-03-08,01:00:00,760.0,7.49,107.0,7.82,2.588,2.1466597973553148,2026-03-08 01:00:00,2.110773387369132,3.3902902088418765,3.3320005331200853,85.92105263157895,0.33000000000000007,1966.88
4871,2026-03-08,02:00:00,757.0,7.51,110.0,7.79,2.544,2.1837875611460515,2026-03-08 02:00:00,2.1466597973553148,2.110773387369132,3.3902902088418765,85.46895640686922,0.28000000000000025,1925.808
4872,2026-03-08,03:00:00,753.0,7.56,114.0,7.77,2.544,2.1837875611460515,2026-03-08 03:00:00,2.1837875611460515,2.1466597973553148,2.110773387369132,84.86055776892431,0.20999999999999996,1915.632
4873,2026-03-08,04:00:00,749.0,7.53,112.0,7.72,2.458,2.260193472561251,2026-03-08 04:00:00,2.1837875611460515,2.1837875611460515,2.1466597973553148,85.04672897196261,0.1899999999999995,1841.0420000000001
4874,2026-03-08,05:00:00,753.0,7.66,115.0,7.76,2.458,2.260193472561251,2026-03-08 05:00:00,2.260193472561251,2.1837875611460515,2.1837875611460515,84.72775564409031,0.09999999999999964,1850.8740000000003
4875,2026-03-08,06:00:00,762.0,7.62,118.0,7.82,2.415,2.3004370830457788,2026-03-08 06:00:00,2.260193472561251,2.260193472561251,2.1837875611460515,84.51443569553805,0.20000000000000018,1840.23
4852,2026-03-08,07:00:00,916.0,7.57,125.0,7.58,2.373,3.511729175445989,2026-03-08 07:00:00,2.3004370830457788,2.260193472561251,2.260193472561251,86.35371179039302,0.009999999999999787,2173.668
4853,2026-03-08,08:00:00,912.0,7.6,121.0,7.71,2.373,3.511729175445989,2026-03-08 08:00:00,3.511729175445989,2.3004370830457788,2.260193472561251,86.73245614035088,0.11000000000000032,2164.1760000000004
4854,2026-03-08,09:00:00,910.0,7.71,118.0,7.68,2.373,3.511729175445989,2026-03-08 09:00:00,3.511729175445989,3.511729175445989,2.3004370830457788,87.03296703296704,-0.03000000000000025,2159.4300000000003
4855,2026-03-08,10:00:00,872.0,7.68,124.0,7.66,2.331,2.979169645836312,2026-03-08 10:00:00,3.511729175445989,3.511729175445989,3.511729175445989,85.77981651376146,-0.019999999999999574,2032.632
4856,2026-03-08,11:00:00,850.0,7.63,115.0,7.73,2.331,2.979169645836312,2026-03-08 11:00:00,2.979169645836312,3.511729175445989,3.511729175445989,86.47058823529412,0.10000000000000053,1981.35
4857,2026-03-08,12:00:00,768.0,7.58,100.0,7.75,2.289,3.0338333090626666,2026-03-08 12:00:00,2.979169645836312,2.979169645836312,3.511729175445989,86.97916666666666,0.16999999999999993,1757.9520000000002
4858,2026-03-08,13:00:00,785.0,7.61,103.0,7.72,2.289,3.0338333090626666,2026-03-08 13:00:00,3.0338333090626666,2.979169645836312,2.979169645836312,86.87898089171975,0.10999999999999943,1796.865
4859,2026-03-08,14:00:00,792.0,7.64,104.0,7.77,2.248,3.089165678133649,2026-03-08 14:00:00,3.0338333090626666,3.0338333090626666,2.979169645836312,86.86868686868688,0.1299999999999999,1780.4160000000002
4860,2026-03-08,15:00:00,788.0,7.67,107.0,7.75,2.248,2.4713325425069192,2026-03-08 15:00:00,3.089165678133649,3.0338333090626666,3.0338333090626666,86.42131979695431,0.08000000000000007,1771.4240000000002
4861,2026-03-08,16:00:00,886.0,7.58,108.0,7.68,2.289,2.427066647250133,2026-03-08 16:00:00,2.4713325425069192,3.089165678133649,3.0338333090626666,87.81038374717834,0.09999999999999964,2028.054
4862,2026-03-08,17:00:00,926.0,7.57,105.0,7.69,2.289,2.427066647250133,2026-03-08 17:00:00,2.427066647250133,2.4713325425069192,3.089165678133649,88.66090712742981,0.1200000000000001,2119.614
4863,2026-03-08,18:00:00,928.0,7.54,103.0,7.64,2.373,2.34115278363066,2026-03-08 18:00:00,2.427066647250133,2.427066647250133,2.4713325425069192,88.90086206896551,0.09999999999999964,2202.1440000000002
4864,2026-03-08,19:00:00,735.0,7.74,112.0,7.54,2.721,2.0417330229899138,2026-03-08 19:00:00,2.34115278363066,2.427066647250133,2.427066647250133,84.76190476190476,-0.20000000000000018,1999.9350000000002
4865,2026-03-08,20:00:00,768.0,7.79,119.0,7.58,2.721,2.0417330229899138,2026-03-08 20:00:00,2.0417330229899138,2.34115278363066,2.427066647250133,84.50520833333334,-0.20999999999999996,2089.728
4866,2026-03-08,21:00:00,773.0,7.64,126.0,7.62,2.766,2.0085161082991885,2026-03-08 21:00:00,2.0417330229899138,2.0417330229899138,2.34115278363066,83.69987063389392,-0.019999999999999574,2138.118
4867,2026-03-08,22:00:00,769.0,7.61,121.0,7.67,2.721,2.0417330229899138,2026-03-08 22:00:00,2.0085161082991885,2.0417330229899138,2.0417330229899138,84.26527958387517,0.05999999999999961,2092.449
4868,2026-03-08,23:00:00,751.0,7.53,118.0,7.74,2.676,2.076067098488623,2026-03-08 23:00:00,2.0417330229899138,2.0085161082991885,2.0417330229899138,84.28761651131825,0.20999999999999996,2009.6760000000002
4894,2026-03-09,00:00:00,563.0,7.74,108.0,7.68,2.331,2.1450021450021453,2026-03-09 00:00:00,2.076067098488623,2.0417330229899138,2.0085161082991885,80.81705150976909,-0.0600000000000005,1312.353
4895,2026-03-09,01:00:00,560.0,7.71,110.0,7.65,2.331,2.1450021450021453,2026-03-09 01:00:00,2.1450021450021453,2.076067098488623,2.0417330229899138,80.35714285714286,-0.05999999999999961,1305.36
4896,2026-03-09,02:00:00,574.0,7.68,113.0,7.61,2.373,2.1070375052675936,2026-03-09 02:00:00,2.1450021450021453,2.1450021450021453,2.076067098488623,80.31358885017421,-0.0699999999999994,1362.102
4897,2026-03-09,03:00:00,566.0,7.64,109.0,7.69,2.458,2.034174125305126,2026-03-09 03:00:00,2.1070375052675936,2.1450021450021453,2.1450021450021453,80.74204946996466,0.05000000000000071,1391.228
4898,2026-03-09,04:00:00,553.0,7.58,114.0,7.73,2.588,1.9319938176197835,2026-03-09 04:00:00,2.034174125305126,2.1070375052675936,2.1450021450021453,79.38517179023508,0.15000000000000036,1431.164
4899,2026-03-09,05:00:00,562.0,7.68,109.0,7.76,2.588,1.9319938176197835,2026-03-09 05:00:00,1.9319938176197835,2.034174125305126,2.1070375052675936,80.6049822064057,0.08000000000000007,1454.4560000000001
4900,2026-03-09,06:00:00,551.0,7.76,105.0,7.71,2.588,1.9319938176197835,2026-03-09 06:00:00,1.9319938176197835,1.9319938176197835,2.034174125305126,80.94373865698729,-0.04999999999999982,1425.988
4877,2026-03-09,07:00:00,779.0,7.64,123.0,7.62,2.373,2.34115278363066,2026-03-09 07:00:00,1.9319938176197835,1.9319938176197835,1.9319938176197835,84.21052631578947,-0.019999999999999574,1848.5670000000002
4878,2026-03-09,08:00:00,765.0,7.68,120.0,7.64,2.373,2.34115278363066,2026-03-09 08:00:00,2.34115278363066,1.9319938176197835,1.9319938176197835,84.31372549019608,-0.040000000000000036,1815.3450000000003
4879,2026-03-09,09:00:00,770.0,7.71,119.0,7.69,2.373,2.34115278363066,2026-03-09 09:00:00,2.34115278363066,2.34115278363066,1.9319938176197835,84.54545454545455,-0.019999999999999574,1827.2100000000003
4880,2026-03-09,10:00:00,768.0,7.73,121.0,7.71,2.373,2.34115278363066,2026-03-09 10:00:00,2.34115278363066,2.34115278363066,2.34115278363066,84.24479166666666,-0.020000000000000462,1822.4640000000002
4881,2026-03-09,11:00:00,762.0,7.7,124.0,7.73,2.373,2.34115278363066,2026-03-09 11:00:00,2.34115278363066,2.34115278363066,2.34115278363066,83.72703412073491,0.03000000000000025,1808.226
4882,2026-03-09,12:00:00,645.0,7.66,125.0,7.71,2.373,2.1070375052675936,2026-03-09 12:00:00,2.34115278363066,2.34115278363066,2.34115278363066,80.62015503875969,0.04999999999999982,1530.585
4883,2026-03-09,13:00:00,636.0,7.69,122.0,7.73,2.373,2.1070375052675936,2026-03-09 13:00:00,2.1070375052675936,2.34115278363066,2.34115278363066,80.81761006289308,0.040000000000000036,1509.228
4884,2026-03-09,14:00:00,648.0,7.71,120.0,7.74,2.373,2.1070375052675936,2026-03-09 14:00:00,2.1070375052675936,2.1070375052675936,2.34115278363066,81.48148148148148,0.03000000000000025,1537.7040000000002
4885,2026-03-09,15:00:00,666.0,7.64,118.0,7.68,2.373,2.1070375052675936,2026-03-09 15:00:00,2.1070375052675936,2.1070375052675936,2.1070375052675936,82.28228228228228,0.040000000000000036,1580.4180000000001
4886,2026-03-09,16:00:00,650.0,7.66,115.0,7.7,2.373,2.1070375052675936,2026-03-09 16:00:00,2.1070375052675936,2.1070375052675936,2.1070375052675936,82.3076923076923,0.040000000000000036,1542.45
4887,2026-03-09,17:00:00,639.0,7.67,116.0,7.73,2.373,2.1070375052675936,2026-03-09 17:00:00,2.1070375052675936,2.1070375052675936,2.1070375052675936,81.84663536776213,0.0600000000000005,1516.3470000000002
4888,2026-03-09,18:00:00,632.0,7.72,119.0,7.74,2.373,2.1070375052675936,2026-03-09 18:00:00,2.1070375052675936,2.1070375052675936,2.1070375052675936,81.17088607594937,0.020000000000000462,1499.736
4889,2026-03-09,19:00:00,573.0,7.58,113.0,7.78,2.331,2.1450021450021453,2026-03-09 19:00:00,2.1070375052675936,2.1070375052675936,2.1070375052675936,80.27923211169285,0.20000000000000018,1335.663
4890,2026-03-09,20:00:00,586.0,7.62,116.0,7.8,2.331,2.1450021450021453,2026-03-09 20:00:00,2.1450021450021453,2.1070375052675936,2.1070375052675936,80.2047781569966,0.17999999999999972,1365.966
4891,2026-03-09,21:00:00,565.0,7.6,111.0,7.77,2.331,2.1450021450021453,2026-03-09 21:00:00,2.1450021450021453,2.1450021450021453,2.1070375052675936,80.35398230088495,0.16999999999999993,1317.0149999999999
4892,2026-03-09,22:00:00,568.0,7.66,107.0,7.74,2.331,2.1450021450021453,2026-03-09 22:00:00,2.1450021450021453,2.1450021450021453,2.1450021450021453,81.16197183098592,0.08000000000000007,1324.008
4893,2026-03-09,23:00:00,564.0,7.7,112.0,7.71,2.331,2.1450021450021453,2026-03-09 23:00:00,2.1450021450021453,2.1450021450021453,2.1450021450021453,80.1418439716312,0.009999999999999787,1314.684
4919,2026-03-10,00:00:00,530.0,7.95,73.0,7.89,2.331,1.6683350016683351,2026-03-10 00:00:00,2.1450021450021453,2.1450021450021453,2.1450021450021453,86.22641509433963,-0.0600000000000005,1235.43
4920,2026-03-10,01:00:00,523.0,7.87,77.0,7.96,2.331,1.6683350016683351,2026-03-10 01:00:00,1.6683350016683351,2.1450021450021453,2.1450021450021453,85.27724665391969,0.08999999999999986,1219.113
4921,2026-03-10,02:00:00,507.0,7.99,80.0,7.92,2.331,1.6683350016683351,2026-03-10 02:00:00,1.6683350016683351,1.6683350016683351,2.1450021450021453,84.22090729783037,-0.07000000000000028,1181.817
4922,2026-03-10,03:00:00,504.0,7.88,76.0,7.9,2.331,1.6683350016683351,2026-03-10 03:00:00,1.6683350016683351,1.6683350016683351,1.6683350016683351,84.92063492063492,0.020000000000000462,1174.824
4923,2026-03-10,04:00:00,509.0,7.83,79.0,7.87,2.289,1.6989466530750934,2026-03-10 04:00:00,1.6683350016683351,1.6683350016683351,1.6683350016683351,84.47937131630648,0.040000000000000036,1165.101
4924,2026-03-10,05:00:00,496.0,7.72,82.0,7.9,2.207,1.762070180738056,2026-03-10 05:00:00,1.6989466530750934,1.6683350016683351,1.6683350016683351,83.46774193548387,0.1800000000000006,1094.672
4925,2026-03-10,06:00:00,475.0,7.79,88.0,7.95,2.126,1.829204557332497,2026-03-10 06:00:00,1.762070180738056,1.6989466530750934,1.6683350016683351,81.47368421052632,0.16000000000000014,1009.8499999999999
4902,2026-03-10,07:00:00,519.0,7.71,108.0,7.74,2.588,1.609994848016486,2026-03-10 07:00:00,1.829204557332497,1.762070180738056,1.6989466530750934,79.1907514450867,0.03000000000000025,1343.172
4903,2026-03-10,08:00:00,526.0,7.73,105.0,7.72,2.588,1.609994848016486,2026-03-10 08:00:00,1.609994848016486,1.829204557332497,1.762070180738056,80.03802281368822,-0.010000000000000675,1361.288
4904,2026-03-10,09:00:00,520.0,7.75,100.0,7.74,2.588,1.609994848016486,2026-03-10 09:00:00,1.609994848016486,1.609994848016486,1.829204557332497,80.76923076923077,-0.009999999999999787,1345.76
4905,2026-03-10,10:00:00,516.0,7.72,98.0,7.77,2.544,1.5286512928022362,2026-03-10 10:00:00,1.609994848016486,1.609994848016486,1.609994848016486,81.0077519379845,0.04999999999999982,1312.704
4906,2026-03-10,11:00:00,518.0,7.7,95.0,7.8,2.544,1.5286512928022362,2026-03-10 11:00:00,1.5286512928022362,1.609994848016486,1.609994848016486,81.66023166023166,0.09999999999999964,1317.792
4907,2026-03-10,12:00:00,515.0,7.68,91.0,7.79,2.501,1.5549335821227066,2026-03-10 12:00:00,1.5286512928022362,1.5286512928022362,1.609994848016486,82.33009708737865,0.11000000000000032,1288.0149999999999
4908,2026-03-10,13:00:00,523.0,7.74,96.0,7.75,2.501,1.5549335821227066,2026-03-10 13:00:00,1.5549335821227066,1.5286512928022362,1.5286512928022362,81.64435946462714,0.009999999999999787,1308.023
4909,2026-03-10,14:00:00,517.0,7.7,92.0,7.77,2.501,1.5549335821227066,2026-03-10 14:00:00,1.5549335821227066,1.5549335821227066,1.5286512928022362,82.20502901353966,0.0699999999999994,1293.017
4910,2026-03-10,15:00:00,522.0,7.69,102.0,7.79,2.501,1.5549335821227066,2026-03-10 15:00:00,1.5549335821227066,1.5549335821227066,1.5549335821227066,80.45977011494253,0.09999999999999964,1305.522
4911,2026-03-10,16:00:00,512.0,7.73,99.0,7.76,2.458,1.5821354307928757,2026-03-10 16:00:00,1.5549335821227066,1.5549335821227066,1.5549335821227066,80.6640625,0.02999999999999936,1258.496
4912,2026-03-10,17:00:00,506.0,7.75,97.0,7.78,2.415,1.6103059581320451,2026-03-10 17:00:00,1.5821354307928757,1.5549335821227066,1.5549335821227066,80.8300395256917,0.03000000000000025,1221.99
4913,2026-03-10,18:00:00,511.0,7.76,94.0,7.77,2.415,1.6103059581320451,2026-03-10 18:00:00,1.6103059581320451,1.5821354307928757,1.5549335821227066,81.60469667318982,0.009999999999999787,1234.065
4914,2026-03-10,19:00:00,501.0,7.74,87.0,7.92,2.373,1.6388069485414616,2026-03-10 19:00:00,1.6103059581320451,1.6103059581320451,1.5821354307928757,82.63473053892216,0.17999999999999972,1188.873
4915,2026-03-10,20:00:00,505.0,7.69,90.0,7.89,2.373,1.6388069485414616,2026-03-10 20:00:00,1.6388069485414616,1.6103059581320451,1.6103059581320451,82.17821782178217,0.1999999999999993,1198.365
4916,2026-03-10,21:00:00,511.0,7.77,88.0,7.79,2.373,1.6388069485414616,2026-03-10 21:00:00,1.6388069485414616,1.6388069485414616,1.6103059581320451,82.7788649706458,0.020000000000000462,1212.603
4917,2026-03-10,22:00:00,526.0,7.64,81.0,7.85,2.373,1.6388069485414616,2026-03-10 22:00:00,1.6388069485414616,1.6388069485414616,1.6388069485414616,84.60076045627376,0.20999999999999996,1248.198
4918,2026-03-10,23:00:00,515.0,7.81,84.0,7.93,2.331,1.6683350016683351,2026-03-10 23:00:00,1.6388069485414616,1.6388069485414616,1.6388069485414616,83.68932038834951,0.1200000000000001,1200.465
4944,2026-03-11,00:00:00,368.0,7.83,82.0,7.93,1.667,0.8331666999933346,2026-03-11 00:00:00,1.6683350016683351,1.6388069485414616,1.6388069485414616,77.71739130434783,0.09999999999999964,613.456
4945,2026-03-11,01:00:00,366.0,7.89,81.0,7.95,1.667,0.8331666999933346,2026-03-11 01:00:00,0.8331666999933346,1.6683350016683351,1.6388069485414616,77.8688524590164,0.0600000000000005,610.122
4946,2026-03-11,02:00:00,367.0,7.94,84.0,7.91,1.631,0.8515566455480619,2026-03-11 02:00:00,0.8331666999933346,0.8331666999933346,1.6683350016683351,77.11171662125341,-0.03000000000000025,598.577
4947,2026-03-11,03:00:00,361.0,7.96,86.0,7.96,1.631,0.8515566455480619,2026-03-11 03:00:00,0.8515566455480619,0.8331666999933346,0.8331666999933346,76.17728531855957,0.0,588.791
4948,2026-03-11,04:00:00,354.0,7.91,92.0,7.92,1.631,0.8515566455480619,2026-03-11 04:00:00,0.8515566455480619,0.8515566455480619,0.8331666999933346,74.01129943502825,0.009999999999999787,577.374
4949,2026-03-11,05:00:00,339.0,7.87,95.0,7.91,1.595,0.8707767328456983,2026-03-11 05:00:00,0.8515566455480619,0.8515566455480619,0.8515566455480619,71.976401179941,0.040000000000000036,540.705
4950,2026-03-11,06:00:00,369.0,7.92,91.0,7.92,1.595,0.8707767328456983,2026-03-11 06:00:00,0.8707767328456983,0.8515566455480619,0.8515566455480619,75.33875338753387,0.0,588.555
4927,2026-03-11,07:00:00,460.0,7.77,110.0,7.9,2.046,1.3576626479852287,2026-03-11 07:00:00,0.8707767328456983,0.8707767328456983,0.8515566455480619,76.08695652173914,0.13000000000000078,941.16
4928,2026-03-11,08:00:00,467.0,7.7,95.0,7.75,2.046,1.3576626479852287,2026-03-11 08:00:00,1.3576626479852287,0.8707767328456983,0.8707767328456983,79.65738758029978,0.04999999999999982,955.482
4929,2026-03-11,09:00:00,458.0,7.74,97.0,7.88,2.046,1.3576626479852287,2026-03-11 09:00:00,1.3576626479852287,1.3576626479852287,0.8707767328456983,78.82096069868996,0.13999999999999968,937.0679999999999
4930,2026-03-11,10:00:00,450.0,7.71,94.0,7.8,2.046,1.3576626479852287,2026-03-11 10:00:00,1.3576626479852287,1.3576626479852287,1.3576626479852287,79.11111111111111,0.08999999999999986,920.6999999999999
4931,2026-03-11,11:00:00,413.0,7.58,92.0,7.85,2.006,1.3847346848343858,2026-03-11 11:00:00,1.3576626479852287,1.3576626479852287,1.3576626479852287,77.72397094430993,0.2699999999999996,828.478
4932,2026-03-11,12:00:00,401.0,7.77,91.0,7.72,2.006,1.3847346848343858,2026-03-11 12:00:00,1.3847346848343858,1.3576626479852287,1.3576626479852287,77.3067331670823,-0.04999999999999982,804.406
4933,2026-03-11,13:00:00,397.0,7.69,87.0,7.7,2.006,1.3847346848343858,2026-03-11 13:00:00,1.3847346848343858,1.3847346848343858,1.3576626479852287,78.08564231738035,0.009999999999999787,796.382
4934,2026-03-11,14:00:00,400.0,7.72,82.0,7.65,2.006,1.3847346848343858,2026-03-11 14:00:00,1.3847346848343858,1.3847346848343858,1.3847346848343858,79.5,-0.0699999999999994,802.3999999999999
4935,2026-03-11,15:00:00,394.0,7.7,88.0,7.69,1.967,0.9885330170027676,2026-03-11 15:00:00,1.3847346848343858,1.3847346848343858,1.3847346848343858,77.66497461928934,-0.009999999999999787,774.998
4936,2026-03-11,16:00:00,378.0,7.78,80.0,7.72,1.929,1.0080064512412878,2026-03-11 16:00:00,0.9885330170027676,1.3847346848343858,1.3847346848343858,78.83597883597884,-0.0600000000000005,729.162
4937,2026-03-11,17:00:00,365.0,7.73,78.0,7.77,1.852,1.0499160067194624,2026-03-11 17:00:00,1.0080064512412878,0.9885330170027676,1.3847346848343858,78.63013698630137,0.03999999999999915,675.98
4938,2026-03-11,18:00:00,342.0,7.69,75.0,7.7,1.814,1.0719098370697049,2026-03-11 18:00:00,1.0499160067194624,1.0080064512412878,0.9885330170027676,78.0701754385965,0.009999999999999787,620.388
4939,2026-03-11,19:00:00,341.0,7.92,74.0,8.1,1.777,1.094228725067217,2026-03-11 19:00:00,1.0719098370697049,1.0499160067194624,1.0080064512412878,78.2991202346041,0.17999999999999972,605.957
4940,2026-03-11,20:00:00,347.0,7.96,72.0,8.05,1.74,0.7982120051085567,2026-03-11 20:00:00,1.094228725067217,1.0719098370697049,1.0499160067194624,79.2507204610951,0.09000000000000075,603.78
4941,2026-03-11,21:00:00,343.0,7.98,76.0,8.08,1.703,0.8155542506687544,2026-03-11 21:00:00,0.7982120051085567,1.094228725067217,1.0719098370697049,77.84256559766763,0.09999999999999964,584.129
4942,2026-03-11,22:00:00,351.0,7.95,78.0,8.02,1.703,0.8155542506687544,2026-03-11 22:00:00,0.8155542506687544,0.7982120051085567,1.094228725067217,77.77777777777779,0.0699999999999994,597.753
